user_id,user_type,is_premium,registration_date,session_count,days_active,total_events,event_app_launch,event_conversation_started,event_message_sent,event_premium_feature_used,event_settings_changed,premium_features_used,messages_sent,days_since_last_activity,avg_sessions_per_day,engagement_score,cluster
user_00336,regular_user,False,2025-08-10 20:55:15.247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00337,churn_risk_user,True,2024-10-28 20:55:15.247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00338,regular_user,False,2025-04-03 20:55:15.247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00339,power_user,False,2025-02-01 20:55:15.248405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00340,regular_user,False,2025-05-01 20:55:15.248405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00341,casual_user,False,2025-07-18 20:55:15.248405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00342,regular_user,True,2024-12-17 20:55:15.248405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00343,regular_user,True,2025-06-17 20:55:15.248405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00344,casual_user,True,2024-10-29 20:55:15.248405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00345,regular_user,False,2025-07-26 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00346,regular_user,False,2025-08-09 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00347,regular_user,False,2025-03-26 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00348,regular_user,False,2025-03-03 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00349,power_user,True,2025-03-29 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00350,churn_risk_user,False,2024-12-06 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00351,casual_user,False,2025-04-27 20:55:15.249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00352,power_user,False,2025-10-01 20:55:15.249906,18.0,19.0,72.0,21.0,15.0,20.0,8.0,8.0,8.0,20.0,5.0,1.5263157894736843,146.0,2
user_00353,power_user,True,2025-08-11 20:55:15.251368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00354,regular_user,False,2025-10-04 20:55:15.251368,4.0,5.0,11.0,7.0,1.0,2.0,0.0,1.0,0.0,2.0,12.0,1.0,15.0,3
user_00355,casual_user,False,2025-01-10 20:55:15.251368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00356,casual_user,True,2025-05-31 20:55:15.251368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00357,casual_user,False,2025-09-11 20:55:15.251368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00358,casual_user,False,2025-07-08 20:55:15.251368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00359,regular_user,True,2025-07-16 20:55:15.252375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00360,regular_user,False,2025-01-24 20:55:15.252375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00361,power_user,False,2025-04-28 20:55:15.252375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00362,casual_user,False,2025-01-07 20:55:15.252375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00363,regular_user,False,2025-08-09 20:55:15.252375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00364,casual_user,False,2025-09-30 20:55:15.252375,2.0,3.0,9.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,20.0,1.0,15.0,3
user_00365,power_user,True,2024-10-24 20:55:15.253383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00366,regular_user,True,2025-08-23 20:55:15.253383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00367,casual_user,True,2025-01-08 20:55:15.253383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00368,regular_user,True,2025-04-25 20:55:15.253383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00369,regular_user,False,2025-06-13 20:55:15.253383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00370,power_user,False,2025-03-17 20:55:15.253383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00371,regular_user,False,2024-11-04 20:55:15.254479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00372,casual_user,False,2025-09-27 20:55:15.254479,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,3.0,3
user_00373,regular_user,True,2025-01-14 20:55:15.254479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00374,churn_risk_user,True,2025-07-24 20:55:15.254479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00375,casual_user,False,2024-12-02 20:55:15.254479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00376,regular_user,False,2025-02-08 20:55:15.254479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00377,regular_user,True,2025-02-17 20:55:15.255469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00378,power_user,False,2025-06-27 20:55:15.255469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00379,casual_user,True,2025-06-08 20:55:15.255469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00380,churn_risk_user,True,2024-12-07 20:55:15.255469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00381,churn_risk_user,True,2025-09-29 20:55:15.255469,1.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,23.0,1.0,15.0,3
user_00382,casual_user,False,2025-08-28 20:55:15.255469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00383,casual_user,False,2024-10-25 20:55:15.256547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00384,regular_user,False,2025-07-16 20:55:15.256547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00385,power_user,True,2025-10-05 20:55:15.256547,7.0,10.0,35.0,14.0,7.0,6.0,4.0,4.0,4.0,6.0,2.0,1.3,67.0,1
user_00386,regular_user,True,2025-09-26 20:55:15.256547,4.0,6.0,18.0,10.0,1.0,5.0,0.0,2.0,0.0,5.0,10.0,1.1666666666666667,25.0,3
user_00387,regular_user,False,2025-02-07 20:55:15.256547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00388,casual_user,False,2025-03-01 20:55:15.256547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00389,regular_user,False,2024-12-12 20:55:15.257545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00390,churn_risk_user,False,2025-09-01 20:55:15.257545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00391,regular_user,True,2025-03-20 20:55:15.257545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00392,regular_user,False,2025-03-15 20:55:15.257545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00393,regular_user,False,2025-05-02 20:55:15.257545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00394,casual_user,False,2025-10-04 20:55:15.257545,1.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,11.0,3
user_00395,regular_user,False,2025-05-09 20:55:15.258540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00396,casual_user,False,2025-01-31 20:55:15.258540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00397,churn_risk_user,False,2024-11-07 20:55:15.258540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00398,regular_user,False,2025-02-07 20:55:15.258540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00399,casual_user,False,2025-05-30 20:55:15.259540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00400,power_user,False,2025-02-25 20:55:15.259540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00401,regular_user,False,2024-12-14 20:55:15.259540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00402,power_user,False,2024-11-17 20:55:15.259540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00403,regular_user,False,2025-06-19 20:55:15.260542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00404,power_user,False,2025-05-31 20:55:15.260542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00405,regular_user,False,2025-09-10 20:55:15.261555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00406,churn_risk_user,False,2025-04-27 20:55:15.261555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00407,power_user,True,2025-09-28 20:55:15.261555,6.0,8.0,26.0,10.0,3.0,9.0,2.0,2.0,2.0,9.0,8.0,1.125,47.0,1
user_00408,regular_user,False,2025-07-07 20:55:15.261555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00409,regular_user,False,2025-05-28 20:55:15.261555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00410,regular_user,True,2024-11-29 20:55:15.261555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00411,casual_user,False,2025-04-16 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00412,regular_user,False,2024-11-30 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00413,power_user,False,2024-11-08 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00414,power_user,True,2024-12-30 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00415,power_user,True,2025-02-05 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00416,casual_user,False,2025-03-16 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00417,power_user,False,2025-01-30 20:55:15.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00418,casual_user,False,2024-12-27 20:55:15.263914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00419,regular_user,False,2025-04-13 20:55:15.263914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00420,regular_user,False,2025-06-04 20:55:15.263914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00421,power_user,False,2024-11-01 20:55:15.263914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00422,regular_user,False,2025-07-14 20:55:15.263914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00423,regular_user,False,2025-06-16 20:55:15.265081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00424,casual_user,True,2025-02-18 20:55:15.265081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00425,churn_risk_user,False,2024-12-10 20:55:15.265081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00426,regular_user,False,2025-05-19 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00427,regular_user,False,2025-03-02 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00428,casual_user,False,2025-07-27 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00429,power_user,True,2025-07-27 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00430,casual_user,False,2024-11-18 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00431,regular_user,False,2025-06-28 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00432,regular_user,False,2025-01-02 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00433,casual_user,False,2024-12-02 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00434,casual_user,False,2025-07-24 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00435,regular_user,False,2024-11-26 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00436,power_user,False,2025-06-28 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00437,casual_user,False,2024-11-12 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00438,churn_risk_user,False,2024-12-30 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00439,casual_user,True,2025-06-13 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00440,regular_user,False,2024-12-08 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00441,casual_user,False,2025-08-26 20:55:15.265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00442,regular_user,True,2025-09-17 20:55:15.266991,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,6.0,3
user_00443,casual_user,True,2025-06-13 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00444,power_user,False,2025-08-18 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00445,power_user,False,2025-01-06 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00446,churn_risk_user,False,2025-09-11 20:55:15.266991,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0,1.0,4.0,3
user_00447,power_user,False,2025-05-17 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00448,regular_user,True,2025-07-23 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00449,casual_user,True,2025-01-18 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00450,casual_user,True,2025-05-02 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00451,churn_risk_user,False,2024-12-14 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00452,regular_user,True,2024-12-02 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00453,casual_user,False,2025-05-20 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00454,regular_user,True,2025-03-02 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00455,casual_user,False,2025-06-09 20:55:15.266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00456,regular_user,False,2025-08-20 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00457,casual_user,False,2025-05-09 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00458,power_user,False,2024-10-28 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00459,regular_user,True,2025-02-08 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00460,regular_user,True,2025-06-11 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00461,regular_user,True,2025-05-18 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00462,regular_user,False,2025-05-23 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00463,power_user,True,2025-01-27 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00464,casual_user,False,2025-07-15 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00465,power_user,False,2025-02-09 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00466,casual_user,False,2025-09-19 20:55:15.268237,2.0,2.0,9.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,18.0,1.5,11.0,3
user_00467,casual_user,True,2025-04-24 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00468,regular_user,True,2025-07-27 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00469,regular_user,False,2025-03-26 20:55:15.268237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00470,power_user,False,2025-10-03 20:55:15.269540,11.0,13.0,49.0,19.0,6.0,16.0,2.0,6.0,2.0,16.0,5.0,1.3846153846153846,83.0,2
user_00471,regular_user,False,2025-02-20 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00472,regular_user,False,2025-08-11 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00473,casual_user,False,2025-04-19 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00474,regular_user,False,2024-12-26 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00475,churn_risk_user,False,2025-09-02 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00476,regular_user,True,2024-12-01 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00477,regular_user,False,2025-09-26 20:55:15.269540,2.0,3.0,10.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,1.0,14.0,3
user_00478,churn_risk_user,True,2025-10-05 20:55:15.269540,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,24.0,1.0,8.0,3
user_00479,casual_user,True,2024-10-13 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00480,power_user,True,2025-05-12 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00481,casual_user,False,2025-02-19 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00482,regular_user,True,2025-08-31 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00483,regular_user,False,2025-05-10 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00484,churn_risk_user,False,2025-01-23 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00485,regular_user,False,2024-11-19 20:55:15.269540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00486,regular_user,False,2024-12-01 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00487,regular_user,False,2024-10-31 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00488,regular_user,False,2025-02-11 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00489,casual_user,False,2024-12-21 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00490,power_user,True,2025-05-27 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00491,regular_user,True,2025-07-27 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00492,churn_risk_user,False,2025-03-16 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00493,regular_user,False,2024-12-31 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00494,casual_user,False,2024-11-21 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00495,casual_user,True,2025-09-13 20:55:15.270841,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,5.0,3
user_00496,regular_user,True,2025-09-13 20:55:15.270841,2.0,4.0,7.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,26.0,1.0,14.0,3
user_00497,power_user,False,2024-12-24 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00498,casual_user,True,2024-11-08 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00499,regular_user,False,2025-05-01 20:55:15.270841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00500,regular_user,True,2025-05-10 20:55:15.272143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00501,regular_user,False,2025-01-15 20:55:15.272143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00502,casual_user,True,2025-01-28 20:55:15.272143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00503,regular_user,True,2025-07-17 20:55:15.272143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
